symbol,direction,entry_time,entry_price,sl_price,tp_price,exit_time,exit_price,exit_type,pnl,duration_hours,month
ARB/USDT,SHORT,2025-04-06 14:00:00,0.2967,0.3007485714285714,0.28580000000000005,2025-04-06 17:00:00,0.28580000000000005,TP,71.47489046174563,3,2025-04
ADA/USDT,SHORT,2025-04-07 03:00:00,0.5566,0.576295,0.503575,2025-04-07 14:00:00,0.576295,SL,-72.76895436579238,11,2025-04
FIL/USDT,SHORT,2025-04-07 07:00:00,2.197,2.3023000000000002,1.9135,2025-04-07 08:00:00,2.3023000000000002,SL,-97.85798816568062,1,2025-04
ARB/USDT,SHORT,2025-04-07 07:00:00,0.2512,0.26356857142857143,0.21789999999999998,2025-04-07 08:00:00,0.26356857142857143,SL,-100.47588717015488,1,2025-04
ADA/USDT,SHORT,2025-04-09 04:00:00,0.5589,0.5762085714285714,0.5123,2025-04-09 07:00:00,0.5762085714285714,SL,-63.93799044040599,3,2025-04
LINK/USDT,SHORT,2025-04-09 04:00:00,10.956,11.287871428571428,10.0625,2025-04-09 06:00:00,11.287871428571428,SL,-62.582590100662394,2,2025-04
ADA/USDT,LONG,2025-04-11 10:00:00,0.6327,0.6207771428571429,0.6648000000000001,2025-04-11 12:00:00,0.6207771428571429,SL,-39.688816636184995,2,2025-04
LINK/USDT,LONG,2025-04-11 10:00:00,12.614,12.410735714285714,13.16125,2025-04-11 14:00:00,12.410735714285714,SL,-34.22836304333071,4,2025-04
LINK/USDT,LONG,2025-04-11 14:00:00,12.477,12.241050000000001,13.11225,2025-04-12 14:00:00,13.11225,TP,99.82736234671782,24,2025-04
ADA/USDT,LONG,2025-04-12 11:00:00,0.6365,0.6293221428571428,0.655825,2025-04-12 13:00:00,0.655825,TP,58.72270227808339,2,2025-04
ARB/USDT,LONG,2025-04-12 14:00:00,0.3081,0.3042278571428571,0.31852499999999995,2025-04-13 04:00:00,0.3042278571428571,SL,-27.13562386980123,14,2025-04
FIL/USDT,LONG,2025-04-18 13:00:00,2.475,2.4451,2.5555,2025-04-18 23:00:00,2.4451,SL,-26.16161616161619,10,2025-04
ARB/USDT,LONG,2025-04-19 19:00:00,0.3025,0.299185,0.311425,2025-04-20 08:00:00,0.299185,SL,-23.917355371900907,13,2025-04
ADA/USDT,SHORT,2025-04-20 14:00:00,0.6158,0.6213064285714286,0.600975,2025-04-20 20:00:00,0.6213064285714286,SL,-19.88382127778038,6,2025-04
ARB/USDT,LONG,2025-04-21 06:00:00,0.3118,0.3078164285714286,0.32252500000000006,2025-04-21 16:00:00,0.3078164285714286,SL,-27.552093833043102,10,2025-04
ARB/USDT,LONG,2025-04-25 10:00:00,0.345,0.33941,0.36005,2025-04-27 00:00:00,0.36005,TP,85.24637681159425,38,2025-04
FIL/USDT,SHORT,2025-04-27 05:00:00,2.726,2.7709428571428574,2.6049999999999995,2025-04-28 07:00:00,2.7709428571428574,SL,-34.97348286343169,26,2025-04
ADA/USDT,LONG,2025-05-01 15:00:00,0.7012,0.6915892857142858,0.727075,2025-05-02 19:00:00,0.6915892857142858,SL,-29.412191345448516,28,2025-05
LINK/USDT,LONG,2025-05-01 15:00:00,14.858,14.658821428571429,15.394250000000001,2025-05-02 05:00:00,14.658821428571429,SL,-28.8109532142377,14,2025-05
ARB/USDT,LONG,2025-05-01 16:00:00,0.3406,0.3355207142857143,0.354275,2025-05-02 07:00:00,0.3355207142857143,SL,-31.82551799345702,15,2025-05
ARB/USDT,SHORT,2025-05-03 16:00:00,0.3227,0.3267857142857143,0.3117,2025-05-04 16:00:00,0.3117,TP,66.17477533312682,24,2025-05
LINK/USDT,SHORT,2025-05-03 17:00:00,14.263,14.395321428571428,13.906749999999999,2025-05-03 20:00:00,14.395321428571428,SL,-20.554501657635598,3,2025-05
OP/USDT,SHORT,2025-05-03 17:00:00,0.6747,0.6860471428571429,0.64415,2025-05-03 21:00:00,0.6860471428571429,SL,-35.63611340489963,4,2025-05
ARB/USDT,SHORT,2025-05-04 16:00:00,0.312,0.31663357142857146,0.299525,2025-05-05 04:00:00,0.31663357142857146,SL,-31.702380952381148,12,2025-05
OP/USDT,SHORT,2025-05-04 22:00:00,0.66,0.671087142857143,0.6301499999999999,2025-05-05 00:00:00,0.671087142857143,SL,-35.59740259740291,2,2025-05
ADA/USDT,SHORT,2025-05-05 02:00:00,0.676,0.6865485714285715,0.6476000000000001,2025-05-05 05:00:00,0.6865485714285715,SL,-33.20879120879131,3,2025-05
FIL/USDT,SHORT,2025-05-05 20:00:00,2.6,2.6381642857142857,2.49725,2025-05-06 21:00:00,2.49725,TP,77.03846153846146,25,2025-05
OP/USDT,SHORT,2025-05-05 20:00:00,0.6412,0.6531135714285714,0.6091249999999999,2025-05-05 22:00:00,0.6531135714285714,SL,-39.16023527314851,2,2025-05
ADA/USDT,LONG,2025-05-08 15:00:00,0.7313,0.7189778571428571,0.7644749999999999,2025-05-08 21:00:00,0.7644749999999999,TP,88.72883905373979,6,2025-05
ADA/USDT,LONG,2025-05-09 11:00:00,0.7937,0.7717485714285715,0.8527999999999999,2025-05-10 00:00:00,0.7717485714285715,SL,-57.31417052142752,13,2025-05
FIL/USDT,LONG,2025-05-09 11:00:00,3.026,2.9639714285714285,3.1929999999999996,2025-05-10 22:00:00,3.1929999999999996,TP,108.37673496364826,35,2025-05
ARB/USDT,LONG,2025-05-09 11:00:00,0.3784,0.3683807142857143,0.405375,2025-05-10 13:00:00,0.405375,TP,140.57399577167004,26,2025-05
ARB/USDT,LONG,2025-05-10 10:00:00,0.3947,0.38582285714285713,0.4186,2025-05-10 16:00:00,0.4186,TP,119.1046364327339,6,2025-05
ADA/USDT,LONG,2025-05-10 13:00:00,0.8096,0.7920685714285715,0.8568,2025-05-11 07:00:00,0.7920685714285715,SL,-45.30886504799539,18,2025-05
LINK/USDT,LONG,2025-05-10 16:00:00,16.897,16.58360714285714,17.74075,2025-05-11 06:00:00,16.58360714285714,SL,-39.09449690984889,14,2025-05
FIL/USDT,LONG,2025-05-10 22:00:00,3.209,3.1453928571428573,3.38025,2025-05-11 07:00:00,3.1453928571428573,SL,-41.6429684369852,9,2025-05
TRX/USDT,LONG,2025-05-12 03:00:00,0.26749,0.26481664285714285,0.2746875,2025-05-12 05:00:00,0.26481664285714285,SL,-21.98846418824747,2,2025-05
LINK/USDT,LONG,2025-05-12 08:00:00,17.575,17.180821428571427,18.636249999999997,2025-05-12 10:00:00,17.180821428571427,SL,-46.856736435683885,2,2025-05
TRX/USDT,LONG,2025-05-14 16:00:00,0.27618,0.27312499999999995,0.284405,2025-05-15 01:00:00,0.27312499999999995,SL,-24.12325295097422,9,2025-05
OP/USDT,SHORT,2025-05-15 05:00:00,0.7944,0.8146707142857142,0.7398250000000001,2025-05-15 21:00:00,0.7398250000000001,TP,135.39929506545803,16,2025-05
ADA/USDT,SHORT,2025-05-15 07:00:00,0.7672,0.7812678571428571,0.7293250000000001,2025-05-15 08:00:00,0.7812678571428571,SL,-38.67324594071188,1,2025-05
ADA/USDT,SHORT,2025-05-15 14:00:00,0.7547,0.7736614285714286,0.7036500000000001,2025-05-15 15:00:00,0.7736614285714286,SL,-52.2489163149028,1,2025-05
ARB/USDT,SHORT,2025-05-15 14:00:00,0.3992,0.4118935714285714,0.365025,2025-05-15 15:00:00,0.4118935714285714,SL,-65.59504723733174,1,2025-05
LINK/USDT,SHORT,2025-05-16 22:00:00,15.711,15.982514285714286,14.98,2025-05-18 14:00:00,15.982514285714286,SL,-36.56359056893715,40,2025-05
ADA/USDT,LONG,2025-05-21 04:00:00,0.7554,0.7431892857142857,0.7882750000000001,2025-05-21 17:00:00,0.7431892857142857,SL,-34.32913498997696,13,2025-05
ADA/USDT,LONG,2025-05-21 15:00:00,0.765,0.752325,0.799125,2025-05-21 17:00:00,0.752325,SL,-35.13725490196076,2,2025-05
FIL/USDT,LONG,2025-05-22 15:00:00,3.067,3.023264285714286,3.18475,2025-05-23 11:00:00,3.023264285714286,SL,-30.520191904606445,20,2025-05
ARB/USDT,LONG,2025-05-22 15:00:00,0.4325,0.4236692857142857,0.456275,2025-05-22 19:00:00,0.4236692857142857,SL,-42.83567299752279,4,2025-05
OP/USDT,LONG,2025-05-22 15:00:00,0.8028,0.7856771428571429,0.8488999999999999,2025-05-23 11:00:00,0.7856771428571429,SL,-44.657840415687865,20,2025-05
OP/USDT,SHORT,2025-05-25 02:00:00,0.7299,0.7439771428571428,0.6920000000000001,2025-05-25 23:00:00,0.7439771428571428,SL,-40.57279862212026,21,2025-05
ADA/USDT,LONG,2025-05-26 07:00:00,0.7749,0.7652800000000001,0.8008,2025-05-26 09:00:00,0.7652800000000001,SL,-26.829010194863756,2,2025-05
OP/USDT,LONG,2025-05-26 07:00:00,0.778,0.7636721428571429,0.816575,2025-05-26 10:00:00,0.7636721428571429,SL,-38.83253764230621,3,2025-05
FIL/USDT,SHORT,2025-05-29 17:00:00,2.788,2.8307142857142855,2.673,2025-05-30 00:00:00,2.673,TP,80.49641319942596,7,2025-05
ADA/USDT,SHORT,2025-05-29 19:00:00,0.7267,0.7360228571428571,0.7016,2025-05-30 00:00:00,0.7016,TP,67.0794000275217,5,2025-05
TRX/USDT,SHORT,2025-05-30 07:00:00,0.26963,0.271723,0.2639949999999999,2025-05-30 10:00:00,0.271723,SL,-17.52497867447993,3,2025-05
ARB/USDT,SHORT,2025-05-30 13:00:00,0.3613,0.37297214285714286,0.32987500000000003,2025-05-31 00:00:00,0.32987500000000003,TP,171.95516191530572,11,2025-05
FIL/USDT,SHORT,2025-06-05 11:00:00,2.518,2.550221428571428,2.43125,2025-06-05 12:00:00,2.550221428571428,SL,-27.592874163167913,1,2025-06
FIL/USDT,SHORT,2025-06-05 14:00:00,2.506,2.54695,2.3957499999999996,2025-06-05 19:00:00,2.3957499999999996,TP,85.98882681564261,5,2025-06
ADA/USDT,LONG,2025-06-11 07:00:00,0.7233,0.7128907142857144,0.751325,2025-06-11 09:00:00,0.7128907142857144,SL,-30.782761549248377,2,2025-06
FIL/USDT,SHORT,2025-06-12 11:00:00,2.587,2.6242357142857147,2.4867500000000002,2025-06-12 13:00:00,2.6242357142857147,SL,-30.786791098349035,2,2025-06
ADA/USDT,SHORT,2025-06-12 19:00:00,0.6681,0.6786114285714286,0.6398,2025-06-13 00:00:00,0.6398,TP,82.71785660829215,5,2025-06
FIL/USDT,SHORT,2025-06-12 19:00:00,2.542,2.5861071428571427,2.42325,2025-06-13 00:00:00,2.42325,TP,91.4303697875688,5,2025-06
OP/USDT,SHORT,2025-06-12 19:00:00,0.6484,0.6653185714285714,0.60285,2025-06-13 00:00:00,0.60285,TP,138.49969154842685,5,2025-06
ARB/USDT,SHORT,2025-06-14 15:00:00,0.3341,0.3385757142857143,0.32205,2025-06-15 20:00:00,0.32205,TP,70.13409158934455,29,2025-06
ADA/USDT,SHORT,2025-06-14 20:00:00,0.6183,0.6263785714285713,0.59655,2025-06-14 21:00:00,0.6263785714285713,SL,-28.131558882650427,1,2025-06
ARB/USDT,SHORT,2025-06-14 20:00:00,0.3308,0.33664071428571424,0.315075,2025-06-16 05:00:00,0.33664071428571424,SL,-37.312661945068044,33,2025-06
FIL/USDT,LONG,2025-06-16 13:00:00,2.534,2.505678571428571,2.6102499999999997,2025-06-16 22:00:00,2.505678571428571,SL,-24.35314015108809,9,2025-06
OP/USDT,LONG,2025-06-16 13:00:00,0.6093,0.5989278571428571,0.6372249999999999,2025-06-16 22:00:00,0.5989278571428571,SL,-36.046095050526276,9,2025-06
